Season,Team,Result,1-3 F Avg Game Score,4-6 F Avg Game Score,7-9 F Avg Game Score,9-12 F Avg Game Score,1-2 D Avg Game Score,3-4 D Avg Game Score,5-6 D Avg Game Score,Starting Goalie Avg GSAx
2015-2016,LAK,0,1.0297957963947124,0.7409367842836677,0.5768505078918581,0.2814886480908153,0.8910975609756098,0.537659069325736,0.22168650793650793,0.30397058823529394
2015-2016,MIN,0,0.6832822299651568,0.5154276129788326,0.47859956486888816,0.03935678506375228,0.5765006335128287,0.18644238517324738,0.1896604938271605,0.0035820895522389417
2015-2016,MTL,-1,0.9064427059364933,0.5696507469066902,0.3470183332374983,0.1624552776428687,0.6861137015781923,0.3849183006535948,0.2456597222222222,-0.23036363636363613
2015-2016,NSH,1,0.8654725609756099,0.50931569664903,0.5338988095238095,0.09105870322436327,0.7773480531813866,0.5941725841309046,0.2059711350293542,-0.37212121212121213
2015-2016,NJD,-1,0.6050957207207207,0.4019161760583123,0.262191452991453,0.1016361962933523,0.1078658536585366,0.23024432631363728,0.14376477541371158,0.334310344827586
2015-2016,NYI,1,0.829570786300744,0.42072161363241173,0.36601748971193415,0.2926609586649909,0.4569135802469136,0.44754365079365077,0.3052328058429702,0.29707317073170747
2015-2016,NYR,0,0.6738982968912687,0.6387512892639475,0.4349876505094165,0.26963022875816994,0.4491284494738932,0.34239782465392227,0.24015882765882765,0.20138461538461544
2015-2016,OTT,-1,0.6339657786441412,0.6141778426331272,0.24532229141878267,0.14772303921568627,0.766501202335967,0.2063913043478261,0.0726624503968254,-0.030666666666666724
2015-2016,PHI,0,0.8285467297796064,0.6722229840600095,0.36427542360584236,0.1763427742921316,0.42669044665012407,0.5995024671052632,0.20950396825396825,0.31129629629629635
2015-2016,PIT,4,1.0240152082441876,0.7167331591173055,0.4578917220990392,0.2835070214338507,0.7755654824469204,0.3370281933256617,0.36384146341463414,0.06120689655172434
2015-2016,SJS,3,0.9250406504065042,0.7344780234091064,0.3375965268139924,0.29680562135767125,0.917560975609756,0.38600160256410254,0.24834693537641572,0.07400000000000004
2015-2016,STL,2,0.7041612349644183,0.670420860347844,0.42991168091168097,0.1726048715538847,0.519597602739726,0.7141886427566808,0.24711235489220565,0.07702127659574477
2015-2016,TBL,2,0.7425694919115973,0.631895574896305,0.5270802469135802,0.2930293325907361,0.7715621707060063,0.2574476911976912,0.18546875000000002,0.23327868852459
2015-2016,TOR,-1,0.7617992930086411,0.5092721196931723,0.3412713210702341,0.2612313345091123,0.2882520325203252,0.3531869522882181,0.30561403508771934,-0.014210526315789639
2015-2016,VAN,-1,0.5872329255595696,0.4137509159047039,0.23746873017392012,0.23688354457001118,0.3378023968784839,0.2728505747126437,0.08265686274509804,-0.01882352941176486
2015-2016,ARI,-1,0.5692334293134599,0.4229110120981466,0.36742095754290877,0.05341098901098901,0.62,0.15265201465201464,0.15068580715059587,-0.07769230769230773
2015-2016,WSH,1,0.9210153656821379,0.7613612392880685,0.3639783910997005,0.30681943177983445,0.6451981707317074,0.3537127371273713,0.3066019955654102,0.3678787878787879
2015-2016,WPG,-1,0.9659070153340524,0.4801203581094035,0.37904401494517775,0.11093812691373665,0.6667537628953154,0.38196759259259255,0.12009151785714285,0.10606060606060606
2014-2015,ANA,2,0.8179518552818719,0.5154486600421561,0.5702737070194446,0.3473809195754236,0.5759940681209338,0.4519809782608696,0.3060173913043478,0.05000000000000005
2014-2015,BOS,-1,0.7440539357324227,0.6233602902166587,0.40272376543209876,0.2014316200231693,0.3767915214866434,0.7179273504273505,0.15488348530901724,0.05742857142857157
2014-2015,BUF,-1,0.2271250555890613,0.19383119804172436,-0.09880393996247655,-0.09698135198135198,0.10066377171215882,-0.1792372881355932,-0.04675,-0.4315384615384615
2014-2015,CGY,1,0.5997150997150996,0.403046418128655,0.30284035960548134,0.1488584206025431,0.5957609795587937,0.4111060126582278,0.02104323308270677,0.15461538461538474
2014-2015,CAR,-1,0.6967623831658919,0.5131941367456073,0.38993153615746684,0.21484883389405254,0.538023938572719,0.3692713927676334,0.21842105263157896,-0.08803921568627442
2014-2015,CHI,4,1.0007679644191707,0.6509170253467241,0.6087021584881481,0.28922962515655753,0.6867560975609757,0.34925545571245187,0.4282888540031397,0.28754385964912255
2014-2015,COL,-1,0.5976829268292684,0.5082949695121951,0.11162573099415203,-0.03968483117263605,0.23983564814814815,-0.0008846153846153847,0.13227363960749333,0.2950877192982455
2014-2015,CBJ,-1,0.7869609305034607,0.6015667665667666,0.26743812279009965,-0.005551507791944956,0.3636847792528558,0.11419687277896233,0.2996774193548387,-0.09901960784313747
2014-2015,DAL,-1,1.080070995076148,0.5309220540098201,0.43770024875621893,0.3377859581732821,0.5435167029774873,0.594738841405508,0.3014222401289283,-0.11200000000000002
2014-2015,DET,0,0.9748547852773205,0.7726476964769647,0.46061390286278137,0.21530476418209563,0.44522023809523814,0.3351935975609756,0.3674792718096611,-0.1320754716981132
2014-2015,EDM,-1,0.7313602314661568,0.4514054761237268,0.22459914899710534,0.10632125603864734,0.39436728395061726,0.15545238095238095,0.10687046802900463,-0.45192982456140335
2014-2015,FLA,-1,0.6501341458802682,0.5068332168646634,0.5660387464387465,0.19642342963608206,0.5854373682625715,0.32612287256122874,0.20499401913875598,0.06557377049180328
2014-2015,LAK,-1,0.9485703078274591,0.5211938006239524,0.6237513240228933,0.25928616352201256,0.8736521181001284,0.3965334287466776,0.408167296461697,0.10569444444444463
2014-2015,MIN,1,0.8618451439244122,0.43796293270394576,0.4956409698025552,0.2875185256643871,0.4885778306200841,0.5696969696969697,0.27785303776683085,0.3579310344827585
2014-2015,MTL,1,0.7679827235772358,0.5894600095026924,0.1055067045067045,0.14914682053848038,0.744637157482686,0.17159125188536953,0.18472222222222223,0.5024242424242423
2014-2015,NSH,0,0.9167334061400316,0.6354957371536563,0.32688109076818755,0.18980226965615735,0.7802184235517569,0.4972951844903064,0.5981681034482759,-0.055312499999999876
2014-2015,NJD,-1,0.42299837484543373,0.302825028926978,0.36267042881164463,0.18337085273992293,0.31797226207556195,0.2191287878787879,0.19906976744186047,0.2642028985507245
2014-2015,NYI,0,0.9513058459156021,0.6716050154803543,0.5768313238859942,0.29035164835164834,0.6869102112676057,0.6282692307692308,0.39447293447293447,0.046779661016949
2014-2015,NYR,2,0.7568037974683545,0.690119658119658,0.34640787816328866,0.33310166263243524,0.5600813212608987,0.23467530487804877,0.478,0.16239130434782606
2014-2015,OTT,0,0.7691883208255158,0.5644003339850113,0.5561400099280218,0.3070906323644933,0.6531918096958748,0.2602414021164021,0.11777777777777777,-0.046285714285714416
2014-2015,PHI,-1,0.8163319281340962,0.538904674796748,0.33765186413610954,0.1674833635813672,0.5523939043209877,0.20171767241379313,0.2351419878296146,0.3723529411764705
2014-2015,PIT,0,1.006557432644389,0.7173544238683128,0.4829615073801703,0.17939219576719576,0.7167753623188405,0.424421768707483,0.33205833882663155,0.30062500000000014
2014-2015,SJS,-1,0.9003252032520326,0.6781394291243347,0.41355623306233064,0.21209315925472597,0.6746254355400697,0.3294285714285714,0.29671112556929086,0.1714754098360657
2014-2015,STL,0,0.8356545295295295,0.9028240708240709,0.4543986407857376,0.11228570450792673,0.47948302469135806,0.6508718487394958,0.32689036885245903,-0.00847826086956523
2014-2015,TBL,3,0.7775731179389717,0.885761120256895,0.6005022139953543,0.25535245242562316,0.7491380735841257,0.5249600484261501,0.23332264957264956,0.23064516129032275
2014-2015,TOR,-1,0.5296747967479675,0.3956549364613881,0.24660453416208647,0.10269708162789926,0.19473214285714285,0.33363416158774806,0.0469055944055944,0.20810344827586194
2014-2015,VAN,0,0.7684520325203251,0.6532160666337882,0.31887939221272554,0.15862434847356666,0.47825584058634907,0.33105952380952386,0.26701923076923073,-0.047333333333333234
2014-2015,ARI,-1,0.46929865343543264,0.3347254524965037,0.14891269841269839,0.08009916610322289,0.4949013851249624,0.01429431299294313,0.24429824561403507,-0.2488709677419356
2014-2015,WSH,1,0.8909289370671485,0.4757826634604374,0.43595328282828283,0.2971631057114928,0.6134146341463415,0.3235146966854284,0.4515277777777778,0.2527397260273971
2014-2015,WPG,0,0.8641513331696172,0.583413564398802,0.5741430704898448,0.248938318256422,0.274712441314554,0.6748584169453735,0.2513051948051948,0.36900000000000005
2013-2014,ANA,1,0.9783811661589441,0.39616151542082223,0.5538128832218506,0.498291355169138,0.4464285714285714,0.3958974358974359,0.403639705882353,0.021599999999999966
2013-2014,BOS,1,0.9944754273504274,0.8205988104758096,0.6114100054122387,0.21451219512195122,0.7006709956709957,0.523203125,0.5679600778967868,0.17379310344827584
2013-2014,BUF,-1,0.3782228835978836,0.18792582808372282,0.16434604929803534,0.14731583447277666,0.2608135973866884,0.07637187088274044,-0.11849724264705883,-0.01928571428571451
2013-2014,CGY,-1,0.6411096630465052,0.33490914588057447,0.313964596202242,0.06032866621682412,0.6683883101851852,0.3407097186700767,-0.002229832572298328,-0.05174999999999983
2013-2014,CAR,-1,0.7881581922245707,0.6517300742240906,0.36415217118810994,0.09336473429951692,0.5874377667140825,0.29261432926829267,0.19567095588235295,0.35555555555555546
2013-2014,CHI,2,1.1641818601824463,0.8466257122507121,0.41944618818441787,0.3037745968279355,0.877687557888237,0.415021645021645,0.4143927845528455,-0.038813559322034
2013-2014,COL,0,0.8300582507390019,0.7093177914493615,0.3378216596343178,0.054700048816648285,0.27221634615384616,0.45145272943037973,0.12237472766884532,0.4233333333333331
2013-2014,CBJ,0,0.6900426050069468,0.492252574002574,0.49796493545104226,0.2632925711812892,0.5750772357723577,0.3657476943346508,0.05959808102345415,-0.10706896551724127
2013-2014,DAL,0,0.9063837448559671,0.4424852048455152,0.46134416382994625,0.3566952608794714,0.524356919108163,0.34763141025641026,0.26442251461988303,0.4195384615384617
2013-2014,DET,0,0.8216693440428381,0.7347886136910905,0.40337509744960465,0.16651923076923078,0.5076387536514119,0.311168842322226,0.24907575757575756,-0.1358823529411766
2013-2014,EDM,-1,0.6644111111111112,0.3840647722923842,0.16325747825747827,0.013447733858181621,0.19616776315789475,0.07053617157490397,-0.02664160401002507,0.3754999999999999
2013-2014,FLA,-1,0.4731317663817664,0.5901075268817205,0.458442275460909,0.2349965034965035,0.4275240891297801,0.36419915700737615,0.2328931203931204,0.02982142857142835
2013-2014,LAK,4,0.9904584462511292,0.6512914321450908,0.5280579757794949,0.38908516961986966,0.7074343339587241,0.5638157894736842,0.44078647022203776,0.20775510204081646
2013-2014,MIN,1,0.951999290601402,0.53405291005291,0.23612796293654945,0.3503138470046683,0.35247684470515595,0.42533680282796543,0.09946840371368673,0.05656250000000007
2013-2014,MTL,2,0.7331356593685361,0.552802521227275,0.31246827246827247,0.22429554495555923,0.6138181270701596,0.16799435028248588,0.08169156184486373,0.3269491525423727
2013-2014,NSH,-1,0.6924504478495818,0.4033945837388717,0.27771503402136316,0.18865955117679256,0.6355010548523207,0.30896297732118627,0.30883669354838705,-0.2754999999999999
2013-2014,NJD,-1,0.8074363319607222,0.5801106069200227,0.4485377264298959,0.23280346893250117,0.5805517916290274,0.32361645299145303,0.43508928571428573,0.0993333333333333
2013-2014,NYI,-1,0.8769693841012174,0.46242113310606453,0.416479828042328,0.16640370705244123,0.4276598465473146,0.392624296435272,0.09020473705339221,-0.13949999999999996
2013-2014,NYR,3,0.8178264578942086,0.8012616930394708,0.6191902356902358,0.21523425028770835,0.529688151354818,0.4210956790123457,0.23087311337311336,0.2261904761904762
2013-2014,OTT,-1,0.8198771637336626,0.5910411924119242,0.39859171612311095,0.1837254120148857,0.7638650406504065,0.29241596638655465,0.39930155577623305,-0.19339622641509435
2013-2014,PHI,0,0.6939934959349593,0.8037304565353346,0.40579056393649493,0.17716571553994734,0.2637195121951219,0.574789356984479,0.1707951963648166,-0.04606557377049184
2013-2014,PIT,1,1.1287275641025643,0.663164594824683,0.3562952925825555,0.05237169945421142,0.4007716049382716,0.23393686502177066,0.11566798941798942,-0.06406249999999991
2013-2014,SJS,0,1.0649387116948092,0.8488904393782443,0.45546293155434947,0.23011659076750288,0.5549674796747968,0.6667382716049384,0.7288347358578775,-0.12828125000000012
2013-2014,STL,0,0.959140773312404,0.581389694122351,0.6430469551282051,0.16404426559356136,0.7511043360433605,0.5242194092827004,0.27229166666666665,-0.06372881355932188
2013-2014,TBL,0,0.718903564727955,0.6429870520927431,0.3962681454348121,0.23783742690058482,0.5969918699186991,0.3449266833879992,0.29382189239332096,0.25174603174603194
2013-2014,TOR,-1,0.6446568895430334,0.4389028468880007,0.027822457378012932,0.0656332276528549,0.2469375,0.1284137658227848,0.042204011741682965,0.33199999999999985
2013-2014,VAN,-1,0.8210729820625863,0.524544802391885,0.3409489217023463,0.1551397734685406,0.5255414908579465,0.46510802469135804,0.391875,-0.06097560975609756
2013-2014,ARI,-1,0.6396847939382404,0.6143983739837399,0.36805754596142254,0.2762000805152979,0.6524496951219512,0.32922383642722625,0.3682827380952381,0.15354838709677435
2013-2014,WSH,-1,0.7602407754846779,0.41213273154790375,0.498318989519607,0.22881810459895638,0.568205574912892,0.26367660343270105,0.05107313195548489,0.15807692307692306
2013-2014,WPG,-1,0.785613875735827,0.6606473953628424,0.30558274594206797,0.10620926243567753,0.5609787367104441,0.42582517482517485,0.22694202898550725,-0.1005263157894735
2012-2013,ANA,0,0.79677304964539,0.5144021739130434,0.44874007936507937,0.19694432158828445,0.47809659090909096,0.17406394199077127,0.13329268292682928,-0.04846153846153838
2012-2013,BOS,3,0.9467424293594506,0.9528309178743961,0.49682291818261204,0.2861040660225443,0.6796784420289855,0.4166761363636364,0.4220386904761905,0.5325000000000001
2012-2013,BUF,-1,0.5717726608187136,0.346488018859479,0.36677577741407524,0.05366013071895425,0.33398799781778504,0.05217181467181467,0.2235139318885449,0.21649999999999991
2012-2013,CGY,-1,0.5367196969696969,0.5132942594817904,0.4082729700854701,0.12071428571428572,0.36804579093432005,0.1856020309477756,0.0512987012987013,-0.8616666666666667
2012-2013,CAR,-1,0.9078914141414142,0.6846575224292616,0.26226166344916346,0.11601638504864313,0.352491601343785,0.3630535714285714,0.41679054054054054,-0.268421052631579
2012-2013,CHI,4,1.085547112462006,0.6944974120082815,0.49793439716312055,0.4367432336182336,0.6195744680851064,0.465883152173913,0.6027083333333333,0.22566666666666677
2012-2013,COL,-1,0.6761731678486997,0.49227863743821193,0.3490901911632836,0.13499302291421855,0.327140261627907,0.2553786816269285,0.17662337662337663,-0.2259999999999999
2012-2013,CBJ,-1,0.5344976359338062,0.4399404186795491,0.4423293650793651,0.13007936507936507,0.3821117424242424,0.3975877192982456,0.10547491039426524,0.18052631578947367
2012-2013,DAL,-1,0.7333595867208672,0.3015263002364066,0.3363533098315707,0.22320512820512817,0.44187721631205673,0.29046401515151515,0.04325231481481481,0.558888888888889
2012-2013,DET,1,1.0502348397674541,0.580215108401084,0.3644713583200425,0.23206932773109246,0.5194791666666667,0.4448678861788618,0.2501518026565465,0.2490476190476189
2012-2013,EDM,-1,0.6376527777777777,0.570948248758096,0.2968648682877406,0.012081400081400087,0.234375,0.04635416666666667,0.13836898395721925,0.3110526315789472
2012-2013,FLA,-1,0.35995564892623716,0.5600434328440266,0.3692213967843813,0.1419131054131054,0.3153409090909091,0.27205882352941174,0.20521012931034482,-0.3934782608695651
2012-2013,LAK,2,1.012123676636859,0.7424305555555555,0.44215989684074786,0.2130681818181818,0.7067708333333333,0.12098577235772358,0.4740707070707071,-0.21702702702702706
2012-2013,MIN,0,0.8796439125295508,0.48284293221793223,0.4286127260981912,0.03855505505505505,0.4722777777777778,0.39305605247465714,0.12993055555555555,-0.24571428571428555
2012-2013,MTL,0,0.8759543574038254,0.7010205314009662,0.6288333997873472,0.1294991078034556,0.8862202380952382,0.3705701754385965,0.3911745689655173,-0.2630769230769232
2012-2013,NSH,-1,0.3835148105771676,0.47966607565011826,0.25219251336898396,0.25704202011773974,0.44895833333333335,0.28201462765957447,0.07430803571428571,-0.2990697674418605
2012-2013,NJD,-1,0.7887105855855855,0.6391964285714286,0.49002195204322857,0.347842868338558,0.3310176282051282,0.4283614864864865,0.3628378378378378,-0.20965517241379306
2012-2013,NYI,0,0.9396335697399527,0.5224378654970759,0.38042829719963867,0.28821744324970133,0.3645833333333333,0.46617261904761903,0.2508275058275058,-0.1339024390243901
2012-2013,NYR,1,1.059399410774411,0.7573242753623188,0.34318746949206075,0.09333223104056437,0.5536355226641998,0.5000452898550725,0.23264285714285715,0.2020930232558139
2012-2013,OTT,1,0.6642124704491726,0.4727863146834778,0.528738812901047,0.3162390911025969,0.5206241134751773,0.3020265151515152,0.6113852813852814,0.5599999999999999
2012-2013,PHI,-1,0.8189980158730158,0.3974278026427962,0.4288294495103006,0.21506133793367835,0.22211798839458413,0.46629629629629626,0.1531126126126126,-0.06849999999999987
2012-2013,PIT,2,1.201489898989899,0.7449444444444445,0.4033336269673479,0.13791968599033816,0.914235294117647,0.2836086956521739,0.10687984496124031,0.050606060606060654
2012-2013,SJS,1,0.8161805555555555,0.6273869047619048,0.43637464387464386,0.10626617494824016,0.5765760869565217,0.05980113636363636,0.4359531450577664,0.1551162790697675
2012-2013,STL,0,0.7206805555555554,0.5440390390390389,0.6205263157894736,0.18079586563307495,0.5462765957446809,0.448838141025641,0.20662590579710144,-0.1975000000000001
2012-2013,TBL,-1,0.9120405982905982,0.43944444444444436,0.39954425697927753,0.2353111111111111,0.42192234848484844,0.21904438405797103,0.2763939393939394,-0.16750000000000012
2012-2013,TOR,0,0.6376721014492754,0.4368055555555556,0.23507539682539683,0.15102424242424242,0.23989880952380951,0.36001501501501504,0.05121428571428571,0.3487878787878789
2012-2013,VAN,0,1.0161997635933808,0.5624332171893148,0.3232085446110691,0.05119444444444444,0.6215673758865248,0.4835667848699763,0.22552631578947369,0.2126666666666665
2012-2013,ARI,-1,0.6677557817998995,0.5040509259259259,0.5250029461279461,0.3455087687248813,0.6664583333333334,0.34834087481146303,0.2792631578947368,-0.03882352941176451
2012-2013,WSH,0,0.8890026595744681,0.5406149237472767,0.4434042996731113,0.2664583333333333,0.650922619047619,0.1823958333333333,0.22899725274725277,0.07694444444444433
2012-2013,WPG,-1,0.7748611111111111,0.5158287037037037,0.27773675670734493,0.1183008333842737,0.5620648343904158,0.3397364603481625,0.2591736694677871,-0.2925000000000001
2011-2012,ANA,-1,0.777545731707317,0.5144759393539882,0.26079095525534157,0.07229710144927537,0.3884146341463415,0.26375596184419714,0.18575,-0.1526027397260272
2011-2012,BOS,0,0.9639736746147287,0.8845072557938055,0.36942526579111945,0.2942060901481191,0.7721360759493671,0.48935335497835497,0.4030694444444445,-0.045762711864406586
2011-2012,BUF,-1,0.6916910569105691,0.49719907811911446,0.3560520960520961,0.23797521367521365,0.43356060606060604,0.3328572738946982,0.03877708978328173,0.07459016393442641
2011-2012,CGY,-1,0.6078772865853659,0.560583718269062,0.240595395030732,0.14978543652306517,0.3478398640543783,0.07827488687782805,0.2434289127837515,0.09142857142857151
2011-2012,CAR,-1,0.7218424057064938,0.47892620232172467,0.35327114352084005,0.15563326757630555,0.24954175905395418,0.388921783625731,0.2916463414634146,0.22941176470588226
2011-2012,CHI,0,1.0741121726659828,0.6889779883664243,0.4298328464784161,0.285299285424481,0.6638773388773389,0.3931722372779283,0.39472826086956525,-0.35403508771929837
2011-2012,COL,-1,0.8092860355467127,0.5776417766425429,0.38684650997151,0.15621904761904762,0.364261796042618,0.22051031294452347,0.521684050412864,-0.023962264150943588
2011-2012,CBJ,-1,0.6498004434589801,0.37041770928867707,0.18432252999599197,0.0020171504838171522,0.4387405303030303,0.5228142076502733,0.12289866457187745,-0.8889130434782608
2011-2012,DAL,-1,0.6890243902439024,0.675604412382152,0.2260383989067584,0.2778632478632479,0.4855746478873239,0.3710670490506329,0.20289393939393938,-0.016101694915254046
2011-2012,DET,0,1.0125266342610517,0.7610465715354603,0.5684913007456504,0.3194812418051855,0.767435064935065,0.5686263550135502,0.3742243692968331,0.21736842105263135
2011-2012,EDM,-1,0.596030287473488,0.697699020630297,0.36742118359839876,0.04837830687830688,0.2925860554970144,0.13011801730920533,0.10621794871794872,0.18148936170212768
2011-2012,FLA,0,0.7091768435818161,0.5094336445953593,0.413094624160025,0.059695758738277906,0.6465441875197973,0.2823864592094197,0.16063762626262626,0.17867924528301884
2011-2012,LAK,4,0.8991640798226165,0.6642131061643256,0.36868109276160127,0.23140966582094277,0.6030784347231716,0.4437646793134598,0.47098039215686277,0.4607246376811593
2011-2012,MIN,-1,0.5397028824833704,0.4218673885320699,0.29347260627748434,0.050445572058224385,0.17327765932243544,0.15084733893557423,0.1157843137254902,0.06804347826086947
2011-2012,MTL,-1,0.6636299307437519,0.4595537234436302,0.2494949719529508,0.007146008113750051,0.411827009936766,0.27720221280602636,0.17476990049751245,0.12415384615384605
2011-2012,NSH,1,0.5854073873440071,0.38297032791769636,0.45948520950262983,0.34464345015714876,0.6305720545277507,0.16840909090909092,0.11816746411483255,-0.0019178082191778952
2011-2012,NJD,3,0.9850504920152616,0.6267267358822237,0.4069880884855361,-0.040160675381263625,0.33074481074481077,0.1779573170731707,0.30955357142857143,-0.21152542372881364
2011-2012,NYI,-1,0.8510619918699187,0.48052115905774445,0.14471702985472476,0.07762881315940272,0.40840569105691055,0.279231822971549,0.013372208436724563,0.07333333333333329
2011-2012,NYR,2,0.7827866923406076,0.48534865926499154,0.427183340990088,0.17243973415924638,0.4294512195121951,0.26408667419536985,0.22929152793192747,0.41661290322580663
2011-2012,OTT,0,0.9676516594516595,0.6127945306725795,0.41526748971193417,0.21085064935064934,0.8395721292068324,0.4232195945945946,0.29847105933745904,0.12793650793650796
2011-2012,PHI,1,0.933911519374934,0.7133924747198547,0.5866359250155809,0.3021604938271605,0.45836495031616986,0.5965853140916808,0.14030258519388955,0.013728813559322072
2011-2012,PIT,0,1.257702240143369,0.7754065040650406,0.5801778155123324,0.24861485566448804,0.8229411764705883,0.3736842686699072,0.4370456621004566,0.05462686567164174
2011-2012,SJS,0,0.9847560975609756,0.6741589390142022,0.23767569235094022,0.24925634982979838,0.6429750075278531,0.4090246913580247,0.3364872408293461,-0.06661764705882355
2011-2012,STL,1,0.8034577806304379,0.4448866553603979,0.5298887686387687,0.17280762411347517,0.7770370370370371,0.4005015432098765,0.3090909090909091,0.2906521739130436
2011-2012,TBL,-1,0.8874453100253404,0.48242435245703214,0.1894904904904905,0.14612845138055222,0.2502978808476609,0.3725099262620533,0.2469727272727273,-0.26229166666666676
2011-2012,TOR,-1,0.7751807584701003,0.6146160152324536,0.3416359676273013,0.2020436090225564,0.4319512195121951,0.42220909090909087,0.2883377748167888,-0.13547619047619042
2011-2012,VAN,0,1.0057726510165534,0.7129415279556125,0.47535772357723577,0.11177378018124073,0.7426938711694809,0.5854232944503358,0.2674376375641966,0.11109090909090934
2011-2012,ARI,2,0.8547215016125174,0.5207050304878048,0.34103984111073987,0.2895342618433006,0.5828048780487805,0.2539747596153846,0.2183662900188324,0.48238805970149246
2011-2012,WSH,1,0.7481268054438787,0.5118920652518214,0.3145318820941833,0.3297458948015455,0.47414634146341467,0.22089311334289813,0.1916574074074074,0.06270833333333344
2011-2012,WPG,-1,0.7989747033618985,0.6281229169673105,0.2986191586191586,0.2311997354497354,0.7813098729227761,0.3841208791208791,0.22569940476190475,-0.043235294117647025
2010-2011,ANA,0,0.9244041985195972,0.5394563806777217,0.07872997276835145,0.1178105454186925,0.4965432098765432,0.2941497975708502,-0.02903846153846154,0.4228571428571428
2010-2011,BOS,4,0.7527369918699188,0.7491647327707455,0.48382557068914317,0.3041057845820504,0.6614197530864198,0.5473267939201132,0.29439765458422174,0.6940350877192983
2010-2011,BUF,0,0.8103941763783821,0.7445534509956334,0.4269880200577754,0.36422586832724746,0.5258494718309858,0.45386986301369864,0.17114015572858735,0.07333333333333339
2010-2011,CGY,-1,0.836351754656787,0.5921175361207007,0.5161352811363036,0.426612109542148,0.5325609756097561,0.2817813124583611,0.43351782363977487,-0.34295774647887317
2010-2011,CAR,-1,0.7695912447484264,0.4979714096001359,0.4818821138211382,0.1951706766301654,0.5113770325203252,0.24038510911424904,0.19534722222222223,0.34972972972972965
2010-2011,CHI,0,1.046327616077616,0.7691016823864061,0.529905714434547,0.34726223354704366,0.7195731707317073,0.5176373626373627,0.25808423913043477,0.19754385964912266
2010-2011,COL,-1,0.6743282102525061,0.3826152597402597,0.4110840840840841,0.16161844943535084,0.5306151742993849,0.10059701492537312,0.058319731856601574,-0.42618181818181816
2010-2011,CBJ,-1,0.8104249322493225,0.4942221489782465,0.33620641283374103,0.4155164166123071,0.3813798701298701,0.3141958134605193,0.3726986301369863,-0.5490740740740742
2010-2011,DAL,-1,0.8625650063462661,0.6739024895217897,0.25251542134468963,0.08346575731741972,0.35840334236675697,0.41034306718399016,0.11164414414414414,-0.022753623188405698
2010-2011,DET,1,1.0267822681704262,0.6055419176886543,0.5650272858892973,0.427233587532095,0.6832673424136839,0.6023027718550107,0.30422792792792797,-0.1896825396825395
2010-2011,EDM,-1,0.6388139661756683,0.46544731041939574,0.3610562982768865,0.08867405889940276,0.18151655306718598,0.07373693775556565,0.07311125078566938,-0.41042553191489345
2010-2011,FLA,-1,0.5763072314933676,0.5189627197554026,0.3831823931918809,0.20424688356525403,0.28746157701303043,0.29188888888888886,0.17833333333333334,0.1422807017543862
2010-2011,LAK,0,0.8220557061126167,0.6575860340795189,0.43393372650939627,0.24289932347207888,0.5882589858793326,0.26618100128369704,0.3522476525821596,0.08491803278688535
2010-2011,MIN,-1,0.6276369327073553,0.43826360924027413,0.3786589726434731,0.03425002590066142,0.22323170731707317,0.08516714082503557,0.09520137880986938,0.11647058823529408
2010-2011,MTL,0,0.7446828476401647,0.4839200854611145,0.43801169877560814,0.32471155407526625,0.5715443037974683,0.44177056277056276,0.20779780377178325,0.2852777777777777
2010-2011,NSH,1,0.6075838414634146,0.5815466099942087,0.2675684379342916,0.37129870520927427,0.6543588850174216,0.20113776655443322,0.27375,0.2471874999999999
2010-2011,NJD,-1,0.7551530663454784,0.5308261135390956,0.35319979441173716,0.12377090856038225,0.3565853658536585,0.21271548436308163,0.2785632183908046,-0.3350000000000001
2010-2011,NYI,-1,0.6490717299578059,0.5140428248503366,0.4862092731829574,-0.05280730536493985,0.39663978494623653,0.258671875,0.10855209187858901,-0.535769230769231
2010-2011,NYR,0,0.7518373830470605,0.5636585365853659,0.4645863058749328,0.3273965061705755,0.3448660714285714,0.37193146111547526,0.1975079575596817,0.1532352941176469
2010-2011,OTT,-1,0.6240060099199884,0.47224445834201934,0.3498315592635213,0.28125901875901876,0.5120199004975124,0.15622903963414636,0.13979999999999998,-0.12294117647058844
2010-2011,PHI,1,0.8685189095758202,0.7129278455284553,0.5268882992445182,0.09063607208741309,0.5573170731707318,0.38874209575429086,0.12968046477850398,0.15111111111111106
2010-2011,PIT,0,0.6672695781064277,0.423398990544968,0.5210729166666667,0.28890478862701086,0.6725467215711118,0.3425668623613829,0.19047619047619047,0.001384615384615437
2010-2011,SJS,2,1.011471819380356,0.9479535513361462,0.48010616367759223,0.1478419701213819,0.6457072368421053,0.41367667720407447,0.3795423423423423,-0.03866666666666655
2010-2011,STL,-1,0.9403358720368814,0.801750393506666,0.4126964509068167,0.08408730158730159,0.5360094936708861,0.4075037878787879,0.38041651031894935,0.057894736842105464
2010-2011,TBL,2,1.066780487804878,0.6687934904601572,0.43277147664881044,0.4975584441278886,0.40372501665556293,0.2845092643551642,0.26533705962059617,-0.1066666666666665
2010-2011,TOR,-1,0.6492567499749071,0.6649512195121952,0.2135934325675887,0.02339648660518226,0.40775129342202515,0.09621323529411763,0.07083739837398374,0.27945945945945955
2010-2011,VAN,3,1.2026829268292685,0.7584804062126643,0.5371389856755711,0.1652134556843461,0.8390022338049143,0.5597892992424243,0.15679532967032966,0.3099999999999999
